ID дистрибьютора;Дата;Код продукта дистрибьютора;Количество;Сумма в закупочных ценах;
17;20.06.2023;ЛЦ0011384;600;22500;
17;20.06.2023;ЛУ0000027;0;0;
17;20.06.2023;ЛУ0000046;0;0;
17;20.06.2023;ЛЦ0003864;45;3564;
17;20.06.2023;ЛЦ0010823;0;0;
17;20.06.2023;ЛЦ0009358;1222;101,83;
17;20.06.2023;ЛУ0000003;510;24760,5;
17;20.06.2023;ЛУ0012020;197;11081,25;
17;20.06.2023;ЛЦ0011353;2880;240;
17;20.06.2023;ЛЦ0002289;0;0;
17;20.06.2023;ЛУ0000246;0;0;
17;20.06.2023;ЛУ0000047;50;5972,5;
17;20.06.2023;ЛЦ0004202;0;0;
17;20.06.2023;ЛЦ0011117;0;0;
17;20.06.2023;ЛЦ0004684;1808,1;118430,55;
17;20.06.2023;ЛЦ0005103;12900;70950;
17;20.06.2023;ЛЦ0010356;0;0;
17;20.06.2023;ЛЦ0010824;0;0;
17;20.06.2023;ЛЦ0011313;18;15;
17;20.06.2023;ЛЦ0010682;0;0;
17;20.06.2023;ЛЦ0009359;0;0;
17;20.06.2023;ЛЦ0011361;50;4,17;
17;20.06.2023;ЛУ0000018;212;14341,8;
17;20.06.2023;ЛЦ0007893;1910;10505;
17;20.06.2023;ЛЦ0010967;590;29411,5;
17;20.06.2023;ЛЦ0011312;51;42,5;
17;20.06.2023;ЛЦ0006403;20;1560;
17;20.06.2023;ЛУ0012000;20;1570,99;
17;20.06.2023;ЛУ0000649;0;0;
17;20.06.2023;ЛЦ0010981;360;30;
17;20.06.2023;ЛЦ0011118;0;0;
17;20.06.2023;ЛУ0000117;0;0;
17;20.06.2023;ЛЦ0003980;150;23287,51;
17;20.06.2023;ЛЦ0010842;0;0;
17;20.06.2023;ЛЦ0007894;175;32200;
17;20.06.2023;ЛУ0000011;187,1;34426,4;
17;20.06.2023;ЛЦ0010462;0;0;
17;20.06.2023;ЛЦ0011122;0;0;
17;20.06.2023;ЛЦ0002218;40;4690,5;
17;20.06.2023;ЛУ0000005;144;7747,2;
17;20.06.2023;ЛЦ0010787;0;0;
17;20.06.2023;ЛУ0000248;0;0;
17;20.06.2023;ЛЦ0010461;0;0;
17;20.06.2023;ЛЦ0011013;0;0;
17;20.06.2023;ЛЦ0011119;0;0;
17;20.06.2023;ЛЦ0006613;140;10409;
17;20.06.2023;ЛЦ0009003;0;0;
17;20.06.2023;ЛЦ0008631;101,766;7329,58;
17;20.06.2023;ЛЦ0010463;0;0;
17;20.06.2023;ЛЦ0011135;0;0;
17;20.06.2023;ЛЦ0011243;0;0;
17;20.06.2023;ЛЦ0010448;0;0;
17;20.06.2023;ЛУ0000006;0;0;
17;20.06.2023;ЛЦ0005388;0;0;
17;20.06.2023;ЛЦ0011477;0;0;
17;20.06.2023;ЛЦ0011014;0;0;
17;20.06.2023;ЛЦ0011455;10;875;
17;20.06.2023;ЛЦ0009360;0;0;
17;20.06.2023;ЛЦ0009004;0;0;
17;20.06.2023;ЛЦ0011346;0;0;
17;20.06.2023;ЛЦ0006625;25;2405;
17;20.06.2023;ЛЦ0010449;0;0;
17;20.06.2023;ЛЦ0009155;0;0;
17;20.06.2023;ЛЦ0011381;150;8625;
17;20.06.2023;ЛУ0012010;0;0;
17;20.06.2023;ЛЦ0011136;0;0;
17;20.06.2023;ЛЦ0006626;0;0;
17;20.06.2023;ЛЦ0010625;0;0;
17;21.06.2023;ЛЦ0011001;0;0;
17;21.06.2023;ЛЦ0011121;0;0;
17;21.06.2023;ЛЦ0005798;0;0;
17;21.06.2023;ЛУ0000026;156;14352;
17;21.06.2023;ЛЦ0011383;150;15625;
17;21.06.2023;ЛЦ0002663;180;19476;
17;21.06.2023;ЛУ0000045;136;12906,4;
17;21.06.2023;ЛУ0009210;0;0;
17;21.06.2023;ЛЦ0003863;315;24444;
17;21.06.2023;ЛЦ0011441;0;0;
17;21.06.2023;ЛЦ0009357;0;0;
17;21.06.2023;ЛЦ0011301;720;37235;
17;21.06.2023;ЛУ0007470;0;0;
17;21.06.2023;ЛЦ0011384;600;22500;
17;21.06.2023;ЛУ0000027;0;0;
17;21.06.2023;ЛУ0000046;0;0;
17;21.06.2023;ЛЦ0003864;45;3564;
17;21.06.2023;ЛЦ0010823;0;0;
17;21.06.2023;ЛЦ0009358;1786;148,83;
17;21.06.2023;ЛУ0000003;1038;50394,9;
17;21.06.2023;ЛУ0012020;197;11081,25;
17;21.06.2023;ЛЦ0011353;2880;240;
17;21.06.2023;ЛЦ0002289;0;0;
17;21.06.2023;ЛУ0000246;0;0;
17;21.06.2023;ЛУ0000047;50;5972,5;
17;21.06.2023;ЛЦ0004202;0;0;
17;21.06.2023;ЛЦ0011117;0;0;
17;21.06.2023;ЛЦ0004684;4643,1;304123,05;
17;21.06.2023;ЛЦ0005103;12900;70950;
17;21.06.2023;ЛЦ0010356;0;0;
17;21.06.2023;ЛЦ0010824;0;0;
17;21.06.2023;ЛЦ0011313;18;15;
17;21.06.2023;ЛЦ0010682;1800;91530;
17;21.06.2023;ЛЦ0009359;0;0;
17;21.06.2023;ЛЦ0011361;1200;100;
17;21.06.2023;ЛУ0000018;312;21106,8;
17;21.06.2023;ЛЦ0007893;1910;10505;
17;21.06.2023;ЛЦ0010967;6340;316049;
17;21.06.2023;ЛЦ0011312;51;42,5;
17;21.06.2023;ЛЦ0006403;20;1560;
17;21.06.2023;ЛУ0012000;40;3141,99;
17;21.06.2023;ЛУ0000649;0;0;
17;21.06.2023;ЛЦ0010981;360;30;
17;21.06.2023;ЛЦ0011118;0;0;
17;21.06.2023;ЛУ0000117;0;0;
17;21.06.2023;ЛЦ0003980;250;38812,51;
17;21.06.2023;ЛЦ0010842;0;0;
17;21.06.2023;ЛЦ0007894;175;32200;
17;21.06.2023;ЛУ0000011;187,1;34426,4;
17;21.06.2023;ЛЦ0010462;0;0;
17;21.06.2023;ЛЦ0011122;0;0;
17;21.06.2023;ЛЦ0002218;40;4690,5;
17;21.06.2023;ЛУ0000005;252;13557,6;
17;21.06.2023;ЛЦ0010787;0;0;
17;21.06.2023;ЛУ0000248;0;0;
17;21.06.2023;ЛЦ0010461;0;0;
17;21.06.2023;ЛЦ0011013;0;0;
17;21.06.2023;ЛЦ0011119;0;0;
17;21.06.2023;ЛЦ0006613;190;14126,5;
17;21.06.2023;ЛЦ0009003;0;0;
17;21.06.2023;ЛЦ0008631;151,158;10886,98;
17;21.06.2023;ЛЦ0010463;0;0;
17;21.06.2023;ЛЦ0011135;0;0;
17;21.06.2023;ЛЦ0011243;0;0;
17;21.06.2023;ЛЦ0010448;0;0;
17;21.06.2023;ЛУ0000006;0;0;
17;21.06.2023;ЛЦ0005388;216;10854;
17;21.06.2023;ЛЦ0011477;0;0;
17;21.06.2023;ЛЦ0011014;0;0;
17;21.06.2023;ЛЦ0011455;10;875;
17;21.06.2023;ЛЦ0009360;0;0;
17;21.06.2023;ЛЦ0009004;0;0;
17;21.06.2023;ЛЦ0011346;0;0;
17;21.06.2023;ЛЦ0005548;0;0;
17;21.06.2023;ЛЦ0006625;195;18759;
17;21.06.2023;ЛЦ0010449;0;0;
17;21.06.2023;ЛЦ0009155;0;0;
17;21.06.2023;ЛЦ0011381;150;8625;
17;21.06.2023;ЛУ0012010;0;0;
17;21.06.2023;ЛЦ0011136;0;0;
17;21.06.2023;ЛЦ0006626;0;0;
17;21.06.2023;ЛЦ0010625;0;0;
17;21.06.2023;ЛЦ0002292;0;0;
17;21.06.2023;ЛЦ0007401;40;2664;
17;21.06.2023;ЛЦ0011120;0;0;
17;21.06.2023;ЛЦ0004199;17019;581198,85;
17;21.06.2023;ЛЦ0011382;150;10250;
17;21.06.2023;ЛУ0000025;0;0;
17;21.06.2023;ЛУ0000044;60;2502,01;
17;21.06.2023;ЛЦ0003862;20;1765;
17;21.06.2023;ЛЦ0009247;0;0;
17;21.06.2023;ЛЦ0005445;110;5593,5;
17;21.06.2023;ЛЦ0010418;0;0;
17;21.06.2023;ЛЦ0010706;0;0;
17;21.06.2023;ЛЦ0006627;0;0;
17;21.06.2023;ЛЦ0010460;146;584;
17;21.06.2023;ЛЦ0006108;70;12285;
17;22.06.2023;ЛЦ0011384;600;22500;
17;22.06.2023;ЛУ0000027;0;0;
17;22.06.2023;ЛУ0000046;0;0;
17;22.06.2023;ЛЦ0003864;40;3168;
17;22.06.2023;ЛЦ0010823;0;0;
17;22.06.2023;ЛЦ0009358;466;38,83;
17;22.06.2023;ЛУ0000003;354;17186,7;
17;22.06.2023;ЛУ0012020;197;11081,25;
17;22.06.2023;ЛЦ0011353;2880;240;
17;22.06.2023;ЛЦ0002289;0;0;
17;22.06.2023;ЛУ0000246;0;0;
17;22.06.2023;ЛУ0000047;20;2389;
17;22.06.2023;ЛЦ0004202;0;0;
17;22.06.2023;ЛЦ0011117;0;0;
17;22.06.2023;ЛЦ0004684;3943,8;258318,9;
17;22.06.2023;ЛЦ0005103;12780;70290;
17;22.06.2023;ЛЦ0010356;0;0;
17;22.06.2023;ЛЦ0010824;0;0;
17;22.06.2023;ЛЦ0011313;18;15;
17;22.06.2023;ЛЦ0010682;1700;86445;
17;22.06.2023;ЛЦ0009359;0;0;
17;22.06.2023;ЛЦ0011361;1200;100;
17;22.06.2023;ЛУ0000018;262;17724,3;
17;22.06.2023;ЛЦ0007893;1910;10505;
17;22.06.2023;ЛЦ0010967;6340;316049;
17;22.06.2023;ЛЦ0011312;51;42,5;
17;22.06.2023;ЛЦ0006403;20;1560;
17;22.06.2023;ЛУ0012000;40;3141,99;
17;22.06.2023;ЛУ0000649;0;0;
17;22.06.2023;ЛЦ0010981;360;30;
17;22.06.2023;ЛЦ0011118;0;0;
17;22.06.2023;ЛУ0000117;0;0;
17;22.06.2023;ЛЦ0003980;250;38812,51;
17;22.06.2023;ЛЦ0010842;0;0;
17;22.06.2023;ЛЦ0007894;175;32200;
17;22.06.2023;ЛУ0000011;187,1;34426,4;
17;22.06.2023;ЛЦ0010462;0;0;
17;22.06.2023;ЛЦ0011122;0;0;
17;22.06.2023;ЛЦ0002218;40;4690,5;
17;22.06.2023;ЛУ0000005;192;10329,6;
17;22.06.2023;ЛЦ0010787;0;0;
17;22.06.2023;ЛУ0000248;0;0;
17;22.06.2023;ЛЦ0010461;0;0;
17;22.06.2023;ЛЦ0011013;0;0;
17;22.06.2023;ЛЦ0011119;0;0;
17;22.06.2023;ЛЦ0006613;170;12639,5;
17;22.06.2023;ЛЦ0009003;0;0;
17;22.06.2023;ЛЦ0008631;121,926;8781,58;
17;22.06.2023;ЛЦ0010463;0;0;
17;22.06.2023;ЛЦ0011135;0;0;
17;22.06.2023;ЛЦ0011243;0;0;
17;22.06.2023;ЛЦ0010448;0;0;
17;22.06.2023;ЛУ0000006;0;0;
17;22.06.2023;ЛЦ0005388;216;10854;
17;22.06.2023;ЛЦ0011477;0;0;
17;22.06.2023;ЛЦ0011014;0;0;
17;22.06.2023;ЛЦ0011455;10;875;
17;22.06.2023;ЛЦ0009360;0;0;
17;22.06.2023;ЛЦ0009004;0;0;
17;22.06.2023;ЛЦ0011346;0;0;
17;22.06.2023;ЛЦ0005548;0;0;
17;22.06.2023;ЛЦ0006625;40;3848;
17;22.06.2023;ЛЦ0010449;0;0;
17;22.06.2023;ЛЦ0009155;0;0;
17;22.06.2023;ЛЦ0011381;150;8625;
17;22.06.2023;ЛУ0012010;0;0;
17;22.06.2023;ЛЦ0011136;0;0;
17;22.06.2023;ЛЦ0006626;0;0;
17;22.06.2023;ЛЦ0010625;0;0;
17;22.06.2023;ЛЦ0002292;0;0;
17;22.06.2023;ЛЦ0007401;40;2664;
17;22.06.2023;ЛЦ0011120;0;0;
17;22.06.2023;ЛЦ0004199;12591;429982,65;
17;22.06.2023;ЛЦ0011382;150;10250;
17;22.06.2023;ЛУ0000025;0;0;
17;22.06.2023;ЛУ0000044;50;2085,01;
17;22.06.2023;ЛЦ0003862;20;1765;
17;22.06.2023;ЛЦ0009247;0;0;
17;22.06.2023;ЛЦ0005445;0;0;
17;22.06.2023;ЛЦ0010418;0;0;
17;22.06.2023;ЛЦ0010706;0;0;
17;22.06.2023;ЛЦ0006627;0;0;
17;22.06.2023;ЛЦ0010460;146;584;
17;22.06.2023;ЛЦ0006108;60;10530;
17;22.06.2023;ЛЦ0011001;0;0;
17;22.06.2023;ЛЦ0011121;0;0;
17;22.06.2023;ЛЦ0005798;0;0;
17;22.06.2023;ЛУ0000026;146;13432;
17;22.06.2023;ЛЦ0011383;150;15625;
17;22.06.2023;ЛЦ0002663;180;19476;
17;22.06.2023;ЛУ0000045;116;11008,4;
17;22.06.2023;ЛУ0009210;0;0;
17;22.06.2023;ЛЦ0003863;305;23668;
17;22.06.2023;ЛЦ0011441;0;0;
17;22.06.2023;ЛЦ0009357;0;0;
17;22.06.2023;ЛЦ0011301;720;37235;
17;22.06.2023;ЛУ0007470;0;0;
17;23.06.2023;ЛУ0000003;354;17186,7;
17;23.06.2023;ЛУ0012020;197;11081,25;
17;23.06.2023;ЛЦ0011353;2880;240;
17;23.06.2023;ЛЦ0002289;0;0;
17;23.06.2023;ЛУ0000246;0;0;
17;23.06.2023;ЛУ0000047;20;2389;
17;23.06.2023;ЛЦ0004202;0;0;
17;23.06.2023;ЛЦ0011117;0;0;
17;23.06.2023;ЛЦ0004684;3852;252306;
17;23.06.2023;ЛЦ0005103;10800;59400;
17;23.06.2023;ЛЦ0010356;0;0;
17;23.06.2023;ЛЦ0010824;0;0;
17;23.06.2023;ЛЦ0011313;18;15;
17;23.06.2023;ЛЦ0010682;1700;86445;
17;23.06.2023;ЛЦ0009359;0;0;
17;23.06.2023;ЛЦ0011361;1200;100;
17;23.06.2023;ЛУ0000018;262;17724,3;
17;23.06.2023;ЛЦ0007893;110;605;
17;23.06.2023;ЛЦ0010967;6110;304583,5;
17;23.06.2023;ЛЦ0011312;51;42,5;
17;23.06.2023;ЛЦ0006403;20;1560;
17;23.06.2023;ЛУ0012000;40;3141,99;
17;23.06.2023;ЛУ0000649;0;0;
17;23.06.2023;ЛЦ0010981;360;30;
17;23.06.2023;ЛЦ0011118;0;0;
17;23.06.2023;ЛУ0000117;0;0;
17;23.06.2023;ЛЦ0003980;250;38812,51;
17;23.06.2023;ЛЦ0010842;0;0;
17;23.06.2023;ЛЦ0007894;121;22264;
17;23.06.2023;ЛУ0000011;112,1;20626,4;
17;23.06.2023;ЛЦ0010462;0;0;
17;23.06.2023;ЛЦ0011122;0;0;
17;23.06.2023;ЛЦ0002218;40;4690,5;
17;23.06.2023;ЛУ0000005;192;10329,6;
17;23.06.2023;ЛЦ0010787;0;0;
17;23.06.2023;ЛУ0000248;0;0;
17;23.06.2023;ЛЦ0010461;0;0;
17;23.06.2023;ЛЦ0011013;0;0;
17;23.06.2023;ЛЦ0011119;0;0;
17;23.06.2023;ЛЦ0009003;0;0;
17;23.06.2023;ЛЦ0008631;93,702;6748,78;
17;23.06.2023;ЛЦ0010463;0;0;
17;23.06.2023;ЛЦ0011135;0;0;
17;23.06.2023;ЛЦ0011243;0;0;
17;23.06.2023;ЛЦ0010448;0;0;
17;23.06.2023;ЛУ0000006;0;0;
17;23.06.2023;ЛЦ0005388;216;10854;
17;23.06.2023;ЛЦ0011477;0;0;
17;23.06.2023;ЛЦ0011014;0;0;
17;23.06.2023;ЛЦ0011455;10;875;
17;23.06.2023;ЛЦ0009360;0;0;
17;23.06.2023;ЛЦ0009004;0;0;
17;23.06.2023;ЛЦ0011346;0;0;
17;23.06.2023;ЛЦ0005548;0;0;
17;23.06.2023;ЛЦ0006625;40;3848;
17;23.06.2023;ЛЦ0010449;0;0;
17;23.06.2023;ЛЦ0009155;0;0;
17;23.06.2023;ЛЦ0011381;150;8625;
17;23.06.2023;ЛУ0012010;0;0;
17;23.06.2023;ЛЦ0011136;0;0;
17;23.06.2023;ЛЦ0006626;0;0;
17;23.06.2023;ЛЦ0010625;0;0;
17;23.06.2023;ЛЦ0002292;0;0;
17;23.06.2023;ЛЦ0007401;30;1998;
17;23.06.2023;ЛЦ0011120;0;0;
17;23.06.2023;ЛЦ0004199;8141;278015,15;
17;23.06.2023;ЛЦ0011382;150;10250;
17;23.06.2023;ЛУ0000025;0;0;
17;23.06.2023;ЛУ0000044;50;2085,01;
17;23.06.2023;ЛЦ0003862;20;1765;
17;23.06.2023;ЛЦ0009247;0;0;
17;23.06.2023;ЛЦ0005445;0;0;
17;23.06.2023;ЛЦ0010418;0;0;
17;23.06.2023;ЛЦ0010706;0;0;
17;23.06.2023;ЛЦ0006627;0;0;
17;23.06.2023;ЛЦ0010460;146;584;
17;23.06.2023;ЛЦ0006108;60;10530;
17;23.06.2023;ЛЦ0011001;0;0;
17;23.06.2023;ЛЦ0011121;0;0;
17;23.06.2023;ЛЦ0005798;0;0;
17;23.06.2023;ЛУ0000026;146;13432;
17;23.06.2023;ЛЦ0011383;150;15625;
17;23.06.2023;ЛЦ0002663;180;19476;
17;23.06.2023;ЛУ0000045;96;9110,4;
17;23.06.2023;ЛУ0009210;0;0;
17;23.06.2023;ЛЦ0003863;255;19788;
17;23.06.2023;ЛЦ0011441;0;0;
17;23.06.2023;ЛЦ0009357;0;0;
17;23.06.2023;ЛЦ0011301;720;37235;
17;23.06.2023;ЛУ0007470;0;0;
17;23.06.2023;ЛЦ0011384;600;22500;
17;23.06.2023;ЛУ0000027;0;0;
17;23.06.2023;ЛУ0000046;0;0;
17;23.06.2023;ЛЦ0003864;40;3168;
17;23.06.2023;ЛЦ0010823;0;0;
17;23.06.2023;ЛЦ0006613;90;6691,5;
17;23.06.2023;ЛЦ0009358;430;35,83;
17;24.06.2023;ЛУ0012000;40;3141,99;
17;24.06.2023;ЛУ0000649;0;0;
17;24.06.2023;ЛЦ0010981;360;30;
17;24.06.2023;ЛЦ0011118;0;0;
17;24.06.2023;ЛУ0000117;0;0;
17;24.06.2023;ЛЦ0003980;250;38812,51;
17;24.06.2023;ЛЦ0010842;0;0;
17;24.06.2023;ЛЦ0007894;121;22264;
17;24.06.2023;ЛУ0000011;112,1;20626,4;
17;24.06.2023;ЛЦ0010462;0;0;
17;24.06.2023;ЛЦ0011122;0;0;
17;24.06.2023;ЛЦ0002218;40;4690,5;
17;24.06.2023;ЛУ0000005;192;10329,6;
17;24.06.2023;ЛЦ0010787;0;0;
17;24.06.2023;ЛУ0000248;0;0;
17;24.06.2023;ЛЦ0010461;0;0;
17;24.06.2023;ЛЦ0011013;0;0;
17;24.06.2023;ЛЦ0011119;0;0;
17;24.06.2023;ЛЦ0009003;0;0;
17;24.06.2023;ЛЦ0008631;93,702;6748,78;
17;24.06.2023;ЛЦ0010463;0;0;
17;24.06.2023;ЛЦ0011135;0;0;
17;24.06.2023;ЛЦ0011243;0;0;
17;24.06.2023;ЛЦ0010448;0;0;
17;24.06.2023;ЛУ0000006;0;0;
17;24.06.2023;ЛЦ0005388;216;10854;
17;24.06.2023;ЛЦ0011477;0;0;
17;24.06.2023;ЛЦ0011014;0;0;
17;24.06.2023;ЛЦ0011455;10;875;
17;24.06.2023;ЛЦ0009360;0;0;
17;24.06.2023;ЛЦ0009004;0;0;
17;24.06.2023;ЛЦ0011346;0;0;
17;24.06.2023;ЛЦ0005548;0;0;
17;24.06.2023;ЛЦ0006625;40;3848;
17;24.06.2023;ЛЦ0010449;0;0;
17;24.06.2023;ЛЦ0009155;0;0;
17;24.06.2023;ЛЦ0011381;150;8625;
17;24.06.2023;ЛУ0012010;0;0;
17;24.06.2023;ЛЦ0011136;0;0;
17;24.06.2023;ЛЦ0006626;0;0;
17;24.06.2023;ЛЦ0010625;0;0;
17;24.06.2023;ЛЦ0002292;0;0;
17;24.06.2023;ЛЦ0007401;30;1998;
17;24.06.2023;ЛЦ0011120;0;0;
17;24.06.2023;ЛЦ0004199;8141;278015,15;
17;24.06.2023;ЛЦ0011382;150;10250;
17;24.06.2023;ЛУ0000025;0;0;
17;24.06.2023;ЛУ0000044;50;2085,01;
17;24.06.2023;ЛЦ0003862;20;1765;
17;24.06.2023;ЛЦ0009247;0;0;
17;24.06.2023;ЛЦ0005445;0;0;
17;24.06.2023;ЛЦ0010418;0;0;
17;24.06.2023;ЛЦ0010706;0;0;
17;24.06.2023;ЛЦ0006627;0;0;
17;24.06.2023;ЛЦ0010460;146;584;
17;24.06.2023;ЛЦ0006108;60;10530;
17;24.06.2023;ЛЦ0011001;0;0;
17;24.06.2023;ЛЦ0011121;0;0;
17;24.06.2023;ЛЦ0005798;0;0;
17;24.06.2023;ЛУ0000026;146;13432;
17;24.06.2023;ЛЦ0011383;150;15625;
17;24.06.2023;ЛЦ0002663;180;19476;
17;24.06.2023;ЛУ0000045;96;9110,4;
17;24.06.2023;ЛУ0009210;0;0;
17;24.06.2023;ЛЦ0003863;255;19788;
17;24.06.2023;ЛЦ0011441;0;0;
17;24.06.2023;ЛЦ0009357;0;0;
17;24.06.2023;ЛЦ0011301;720;37235;
17;24.06.2023;ЛУ0007470;0;0;
17;24.06.2023;ЛЦ0011384;600;22500;
17;24.06.2023;ЛУ0000027;0;0;
17;24.06.2023;ЛУ0000046;0;0;
17;24.06.2023;ЛЦ0003864;40;3168;
17;24.06.2023;ЛЦ0010823;0;0;
17;24.06.2023;ЛЦ0006613;90;6691,5;
17;24.06.2023;ЛЦ0009358;430;35,83;
17;24.06.2023;ЛУ0000003;354;17186,7;
17;24.06.2023;ЛУ0012020;197;11081,25;
17;24.06.2023;ЛЦ0011353;2880;240;
17;24.06.2023;ЛЦ0002289;0;0;
17;24.06.2023;ЛУ0000246;0;0;
17;24.06.2023;ЛУ0000047;20;2389;
17;24.06.2023;ЛЦ0004202;0;0;
17;24.06.2023;ЛЦ0011117;0;0;
17;24.06.2023;ЛЦ0004684;3852;252306;
17;24.06.2023;ЛЦ0005103;10800;59400;
17;24.06.2023;ЛЦ0010356;0;0;
17;24.06.2023;ЛЦ0010824;0;0;
17;24.06.2023;ЛЦ0011313;18;15;
17;24.06.2023;ЛЦ0010682;1700;86445;
17;24.06.2023;ЛЦ0009359;0;0;
17;24.06.2023;ЛЦ0011361;1200;100;
17;24.06.2023;ЛУ0000018;262;17724,3;
17;24.06.2023;ЛЦ0007893;110;605;
17;24.06.2023;ЛЦ0010967;6110;304583,5;
17;24.06.2023;ЛЦ0011312;51;42,5;
17;24.06.2023;ЛЦ0006403;20;1560;
17;25.06.2023;ЛУ0000248;0;0;
17;25.06.2023;ЛЦ0010461;0;0;
17;25.06.2023;ЛЦ0011013;0;0;
17;25.06.2023;ЛЦ0011119;0;0;
17;25.06.2023;ЛЦ0009003;0;0;
17;25.06.2023;ЛЦ0008631;93,702;6748,78;
17;25.06.2023;ЛЦ0010463;0;0;
17;25.06.2023;ЛЦ0011135;0;0;
17;25.06.2023;ЛЦ0011243;0;0;
17;25.06.2023;ЛЦ0010448;0;0;
17;25.06.2023;ЛУ0000006;0;0;
17;25.06.2023;ЛЦ0005388;216;10854;
17;25.06.2023;ЛЦ0011477;0;0;
17;25.06.2023;ЛЦ0011014;0;0;
17;25.06.2023;ЛЦ0011455;10;875;
17;25.06.2023;ЛЦ0009360;0;0;
17;25.06.2023;ЛЦ0009004;0;0;
17;25.06.2023;ЛЦ0011346;0;0;
17;25.06.2023;ЛЦ0005548;0;0;
17;25.06.2023;ЛЦ0006625;40;3848;
17;25.06.2023;ЛЦ0010449;0;0;
17;25.06.2023;ЛЦ0009155;0;0;
17;25.06.2023;ЛЦ0011381;150;8625;
17;25.06.2023;ЛУ0012010;0;0;
17;25.06.2023;ЛЦ0011136;0;0;
17;25.06.2023;ЛЦ0006626;0;0;
17;25.06.2023;ЛЦ0010625;0;0;
17;25.06.2023;ЛЦ0002292;0;0;
17;25.06.2023;ЛЦ0007401;30;1998;
17;25.06.2023;ЛЦ0011120;0;0;
17;25.06.2023;ЛЦ0004199;8141;278015,15;
17;25.06.2023;ЛЦ0011382;150;10250;
17;25.06.2023;ЛУ0000025;0;0;
17;25.06.2023;ЛУ0000044;50;2085,01;
17;25.06.2023;ЛЦ0003862;20;1765;
17;25.06.2023;ЛЦ0009247;0;0;
17;25.06.2023;ЛЦ0005445;0;0;
17;25.06.2023;ЛЦ0010418;0;0;
17;25.06.2023;ЛЦ0010706;0;0;
17;25.06.2023;ЛЦ0006627;0;0;
17;25.06.2023;ЛЦ0010460;146;584;
17;25.06.2023;ЛЦ0006108;60;10530;
17;25.06.2023;ЛЦ0011001;0;0;
17;25.06.2023;ЛЦ0011121;0;0;
17;25.06.2023;ЛЦ0005798;0;0;
17;25.06.2023;ЛУ0000026;146;13432;
17;25.06.2023;ЛЦ0011383;150;15625;
17;25.06.2023;ЛЦ0002663;180;19476;
17;25.06.2023;ЛУ0000045;96;9110,4;
17;25.06.2023;ЛУ0009210;0;0;
17;25.06.2023;ЛЦ0003863;255;19788;
17;25.06.2023;ЛЦ0011441;0;0;
17;25.06.2023;ЛЦ0009357;0;0;
17;25.06.2023;ЛЦ0011301;720;37235;
17;25.06.2023;ЛУ0007470;0;0;
17;25.06.2023;ЛЦ0011384;600;22500;
17;25.06.2023;ЛУ0000027;0;0;
17;25.06.2023;ЛУ0000046;0;0;
17;25.06.2023;ЛЦ0003864;40;3168;
17;25.06.2023;ЛЦ0010823;0;0;
17;25.06.2023;ЛЦ0006613;90;6691,5;
17;25.06.2023;ЛЦ0009358;430;35,83;
17;25.06.2023;ЛУ0000003;354;17186,7;
17;25.06.2023;ЛУ0012020;197;11081,25;
17;25.06.2023;ЛЦ0011353;2880;240;
17;25.06.2023;ЛЦ0002289;0;0;
17;25.06.2023;ЛУ0000246;0;0;
17;25.06.2023;ЛУ0000047;20;2389;
17;25.06.2023;ЛЦ0004202;0;0;
17;25.06.2023;ЛЦ0011117;0;0;
17;25.06.2023;ЛЦ0004684;3852;252306;
17;25.06.2023;ЛЦ0005103;10800;59400;
17;25.06.2023;ЛЦ0010356;0;0;
17;25.06.2023;ЛЦ0010824;0;0;
17;25.06.2023;ЛЦ0011313;18;15;
17;25.06.2023;ЛЦ0010682;1700;86445;
17;25.06.2023;ЛЦ0009359;0;0;
17;25.06.2023;ЛЦ0011361;1200;100;
17;25.06.2023;ЛУ0000018;262;17724,3;
17;25.06.2023;ЛЦ0007893;110;605;
17;25.06.2023;ЛЦ0010967;6110;304583,5;
17;25.06.2023;ЛЦ0011312;51;42,5;
17;25.06.2023;ЛЦ0006403;20;1560;
17;25.06.2023;ЛУ0012000;40;3141,99;
17;25.06.2023;ЛУ0000649;0;0;
17;25.06.2023;ЛЦ0010981;360;30;
17;25.06.2023;ЛЦ0011118;0;0;
17;25.06.2023;ЛУ0000117;0;0;
17;25.06.2023;ЛЦ0003980;250;38812,51;
17;25.06.2023;ЛЦ0010842;0;0;
17;25.06.2023;ЛЦ0007894;121;22264;
17;25.06.2023;ЛУ0000011;112,1;20626,4;
17;25.06.2023;ЛЦ0010462;0;0;
17;25.06.2023;ЛЦ0011122;0;0;
17;25.06.2023;ЛЦ0002218;40;4690,5;
17;25.06.2023;ЛУ0000005;192;10329,6;
17;25.06.2023;ЛЦ0010787;0;0;
17;26.06.2023;ЛЦ0011014;0;0;
17;26.06.2023;ЛЦ0011455;10;875;
17;26.06.2023;ЛЦ0009360;0;0;
17;26.06.2023;ЛЦ0009004;0;0;
17;26.06.2023;ЛЦ0011346;10;1,67;
17;26.06.2023;ЛЦ0005548;0;0;
17;26.06.2023;ЛЦ0006625;100;9620;
17;26.06.2023;ЛЦ0010449;0;0;
17;26.06.2023;ЛЦ0009155;0;0;
17;26.06.2023;ЛЦ0011381;150;8625;
17;26.06.2023;ЛУ0012010;0;0;
17;26.06.2023;ЛЦ0011136;0;0;
17;26.06.2023;ЛЦ0006626;0;0;
17;26.06.2023;ЛЦ0010625;0;0;
