ID дистрибьютора;Код клиента ERP;Дата;Код продукта дистрибьютора;Количество;Сумма отгрузки;Код ТА;Закупочная цена;Номер расходной накладной;
17;ЛЦ0003234;04.07.2023;ЛЦ0004199;420;19756,8;000000087;40,98;П0000009008;
17;ЛЦ0002691;19.06.2023;ЛЦ0004199;3;145,26;000000087;40,98;УП000005032;
17;ЛЦ0002460;13.06.2023;ЛЦ0004199;72;3456;000000087;40,98;П0000008060;
17;ЛЦ0003126;10.07.2023;ЛЦ0004199;24;1104,48;000000087;40,98;УП000005638;
17;ЛЦ0002887;21.06.2023;ЛЦ0004199;36;1704,24;000000087;40,98;УП000005132;
17;ЛЦ0002533;27.06.2023;ЛЦ0004199;12;599,04;000000087;40,98;УП000005280;
17;ЛУ0000567;30.06.2023;ЛЦ0004199;78;3580,2;000000087;40,98;УП000005419;
17;ЛУ0000108;07.07.2023;ЛЦ0004199;72;3365,28;000000087;40,98;П0000009228;
17;ЛУ0000567;30.06.2023;ЛЦ0004199;378;17350,2;000000087;40,98;УП000005419;
17;РВ0000004;29.06.2023;ЛЦ0004199;180;8240,4;000000097;40,98;УП000005367;
17;ЛУ0000109;16.06.2023;ЛЦ0004199;12;588,24;000000087;40,98;П0000008281;
17;ЛЦ0003339;10.07.2023;ЛЦ0004199;348;15994,08;000000087;40,98;П0000009260;
17;ЛЦ0002767;06.07.2023;ЛЦ0004199;8;440,16;000000097;40,98;УП000005574;
17;ЛУ0000097;27.06.2023;ЛЦ0004199;48;2217,6;000000087;40,98;П0000008658;
17;ЛУ0000021;15.06.2023;ЛЦ0004199;120;6393,6;000000087;40,98;П0000008169;
17;РВ0000018;11.07.2023;ЛЦ0004199;720;32270,4;000000097;40,98;П0000009370;
17;РВ0000029;08.06.2023;ЛЦ0004199;36;1706,4;000000097;40,98;УП000004761;
17;ЛУ0000912;06.06.2023;ЛЦ0004199;300;13536;000000087;40,98;П0000007693;
17;РВ0000222;11.07.2023;ЛЦ0004199;108;5196,96;000000097;40,98;УП000005705;
17;ЛЦ0003234;27.06.2023;ЛЦ0004199;360;16934,4;000000087;40,98;П0000008608;
17;РВ0000018;11.07.2023;ЛЦ0004199;240;10756,8;000000097;40,98;УП000005709;
17;ЛУ0000038;04.07.2023;ЛЦ0004199;12;560,88;000000087;40,98;П0000009011;
17;ЛЦ0001952;30.06.2023;ЛЦ0004199;264;11594,88;000000087;40,98;УП000005428;
17;ЛЦ0002788;09.06.2023;ЛЦ0004199;2;94,56;000000087;40,98;УП000004825;
17;ЛЦ0003353;23.06.2023;ЛЦ0004199;420;17236,8;000000087;40,98;УП000005227;
17;ЛЦ0002464;13.06.2023;ЛЦ0004199;12;584,64;000000087;40,98;УП000004904;
17;РВ0000099;13.06.2023;ЛЦ0004199;36;1728;000000097;40,98;УП000004882;
17;ЛЦ0003322;07.07.2023;ЛЦ0004199;12;559,44;000000097;40,98;П0000009231;
17;ЛЦ0003261;27.06.2023;ЛЦ0004199;17;839,46;000000087;40,98;П0000008668;
17;ЛЦ0000739;27.06.2023;ЛЦ0004199;72;3460,32;000000097;40,98;УП000005291;
17;ЛЦ0000932;13.06.2023;ЛЦ0004199;24;1169,28;000000087;40,98;УП000004872;
17;ЛУ0000097;20.06.2023;ЛЦ0004199;48;2217,6;000000087;40,98;П0000008369;
17;РВ0000016;06.07.2023;ЛЦ0004199;240;10756,8;000000097;40,98;П0000009107;
17;ЛЦ0002284;22.06.2023;ЛЦ0004199;12;588,24;000000087;40,98;УП000005180;
17;ЛУ0000567;10.07.2023;ЛЦ0004199;204;9363,6;000000087;40,98;П0000009258;
17;ЛЦ0002464;04.07.2023;ЛЦ0004199;12;584,64;000000087;40,98;УП000005535;
17;ЛЦ0003261;27.06.2023;ЛЦ0004199;43;2123,34;000000087;40,98;П0000008668;
17;ЛЦ0002538;30.06.2023;ЛЦ0004199;24;1185,12;000000087;40,98;УП000005420;
17;ЛУ0000595;06.06.2023;ЛЦ0004199;1;49,98;000000104;40,98;УП000004727;
17;ЛЦ0003365;15.06.2023;ЛЦ0004199;144;6609,6;000000087;40,98;П0000008188;
17;ЛУ0000114;05.07.2023;ЛЦ0004199;420;19076,4;000000087;40,98;П0000009083;
17;РВ0000036;08.06.2023;ЛЦ0004199;24;1169,28;000000097;40,98;УП000004782;
17;ЛЦ0003256;15.06.2023;ЛЦ0004199;12;577,44;000000097;40,98;П0000008143;
17;ЛЦ0002446;07.06.2023;ЛЦ0004199;12;591,84;000000097;40,98;УП000004743;
17;ЛЦ0003159;19.06.2023;ЛЦ0004199;12;563,76;000000087;40,98;УП000005068;
17;ЛЦ0003348;27.06.2023;ЛЦ0004199;4;213,36;000000097;40,98;П0000008686;
17;ЛЦ0002365;06.07.2023;ЛЦ0004199;12;595,44;000000097;40,98;П0000009120;
17;ЛЦ0003350;19.06.2023;ЛЦ0004199;24;1170,72;000000087;40,98;П0000008293;
17;РВ0000026;08.06.2023;ЛЦ0004199;360;16135,2;000000097;40,98;УП000004781;
17;ЛЦ0001679;26.06.2023;ЛЦ0004199;12;620,64;000000097;40,98;УП000005245;
17;ЛУ0000012;27.06.2023;ЛЦ0004199;1200;53784;000000087;40,98;П0000008611;
17;ЛУ0000092;05.07.2023;ЛЦ0004199;300;14004;000000087;40,98;П0000009091;
17;РВ0000018;20.06.2023;ЛЦ0004199;960;43027,2;000000097;40,98;П0000008398;
17;ЛЦ0002464;20.06.2023;ЛЦ0004199;12;584,64;000000087;40,98;УП000005125;
17;РВ0000018;16.06.2023;ЛЦ0004199;960;43027,2;000000097;40,98;П0000008262;
17;ЛЦ0003234;30.06.2023;ЛЦ0004199;300;14112;000000087;40,98;П0000008861;
17;ЛЦ0001020;03.07.2023;ЛЦ0004199;36;1743,12;000000087;40,98;УП000005475;
17;ЛЦ0002691;06.06.2023;ЛЦ0004199;1;48,42;000000087;40,98;УП000004697;
17;ЛЦ0002586;06.07.2023;ЛЦ0004199;96;4798,08;000000087;40,98;П0000009151;
17;РВ0000016;06.07.2023;ЛЦ0004199;960;43027,2;000000097;40,98;П0000009157;
17;ЛУ0000109;09.06.2023;ЛЦ0004199;24;1188;000000087;40,98;П0000007951;
17;ЛЦ0002827;29.06.2023;ЛЦ0004199;6;296,28;000000087;40,98;П0000008888;
17;ЛЦ0003234;16.06.2023;ЛЦ0004199;360;16934,4;000000087;40,98;П0000008258;
17;ЛЦ0002460;30.06.2023;ЛЦ0004199;24;1152;000000087;40,98;П0000008931;
17;ЛЦ0002068;23.06.2023;ЛЦ0004199;12;594;000000087;40,98;УП000005212;
17;ЛЦ0001020;08.06.2023;ЛЦ0004199;24;1162,08;000000087;40,98;УП000004786;
17;ЛЦ0003360;23.06.2023;ЛЦ0004199;36;1693,44;000000087;40,98;УП000005211;
17;ЛУ0000109;23.06.2023;ЛЦ0004199;24;1199,52;000000087;40,98;П0000008564;
17;ЛЦ0003339;03.07.2023;ЛЦ0004199;396;18200,16;000000087;40,98;П0000008923;
17;ЛЦ0002955;05.07.2023;ЛЦ0004199;24;1190,88;000000097;40,98;П0000009086;
17;ЛЦ0002955;28.06.2023;ЛЦ0004199;24;1190,88;000000097;40,98;П0000008739;
17;РВ0000018;07.06.2023;ЛЦ0004199;720;32270,4;000000097;40,98;П0000007791;
17;РВ0000008;06.06.2023;ЛЦ0004199;216;10147,68;000000097;40,98;УП000004698;
17;ЛЦ0000819;09.06.2023;ЛЦ0004199;660;30333,6;000000087;40,98;УП000004807;
17;ЛЦ0003156;11.07.2023;ЛЦ0004199;72;3598,56;000000087;40,98;УП000005693;
17;ЛУ0000073;07.07.2023;ЛЦ0004199;324;15124,32;000000087;40,98;П0000009236;
17;ЛЦ0003234;06.06.2023;ЛЦ0004199;420;19756,8;000000087;40,98;П0000007730;
17;ЛЦ0001786;27.06.2023;ЛЦ0004199;12;671,76;000000087;40,98;УП000005309;
17;ЛЦ0003159;29.06.2023;ЛЦ0004199;12;563,76;000000087;40,98;УП000005397;
17;РВ0000016;08.06.2023;ЛЦ0004199;702;31463,64;000000097;40,98;П0000007836;
17;РВ0000016;08.06.2023;ЛЦ0004199;258;11563,56;000000097;40,98;П0000007836;
17;ЛЦ0002691;07.06.2023;ЛЦ0004199;2;96,84;000000087;40,98;УП000004749;
17;РВ0000018;09.06.2023;ЛЦ0004199;1200;53784;000000097;40,98;П0000007921;
17;ЛУ0000097;29.06.2023;ЛЦ0004199;48;2059,2;000000087;40,98;УП000005369;
17;ЛЦ0002729;13.06.2023;ЛЦ0004199;12;568,8;000000087;40,98;УП000004880;
17;ЛЦ0003234;11.07.2023;ЛЦ0004199;420;19756,8;000000087;40,98;П0000009333;
17;ЛЦ0002827;11.07.2023;ЛЦ0004199;7;345,66;000000087;40,98;П0000009270;
17;ЛЦ0003243;04.07.2023;ЛЦ0004199;12;635,76;000000087;40,98;П0000009001;
17;ЛЦ0002992;20.06.2023;ЛЦ0004199;6;281,88;000000087;40,98;УП000005118;
17;РВ0000018;06.06.2023;ЛЦ0004199;720;32270,4;000000097;40,98;П0000007748;
17;РВ0000005;22.06.2023;ЛЦ0004199;48;2442,24;000000097;40,98;П0000008492;
17;ЛЦ0002365;29.06.2023;ЛЦ0004199;24;1190,88;000000097;40,98;П0000008806;
17;ЛЦ0003234;07.07.2023;ЛЦ0004199;360;16934,4;000000087;40,98;П0000009178;
17;РВ0000017;22.06.2023;ЛЦ0004199;600;27972;000000097;40,98;П0000008493;
17;ЛУ0000012;07.07.2023;ЛЦ0004199;1200;53784;000000087;40,98;П0000009235;
17;ЛУ0000147;27.06.2023;ЛЦ0004199;6;463,32;000000087;40,98;УП000005284;
17;ЛУ0000108;16.06.2023;ЛЦ0004199;24;1121,76;000000087;40,98;П0000008245;
17;ЛУ0000097;06.06.2023;ЛЦ0004199;36;1663,2;000000087;40,98;П0000007745;
17;ЛУ0000092;28.06.2023;ЛЦ0004199;300;14004;000000087;40,98;П0000008744;
17;ЛЦ0003373;04.07.2023;ЛЦ0004199;15;704,7;000000097;40,98;УП000005514;
17;ЛЦ0003234;09.06.2023;ЛЦ0004199;360;16934,4;000000087;40,98;П0000007897;
17;ЛЦ0003256;06.07.2023;ЛЦ0004199;12;577,44;000000097;40,98;П0000009133;
17;ЛЦ0003282;12.07.2023;ЛЦ0004199;12;592,56;000000097;40,98;П0000009403;
17;РВ0000833;29.06.2023;ЛЦ0004199;144;6177,6;000000097;40,98;УП000005388;
17;ЛУ0000147;04.07.2023;ЛЦ0004199;6;463,32;000000087;40,98;УП000005501;
17;ЛУ0000073;29.06.2023;ЛЦ0004199;360;16804,8;000000087;40,98;П0000008831;
17;ЛУ0000912;26.06.2023;ЛЦ0004199;300;13536;000000087;40,98;УП000005237;
17;ЛЦ0001020;26.06.2023;ЛЦ0004199;24;1162,08;000000087;40,98;УП000005258;
17;ЛЦ0003353;16.06.2023;ЛЦ0004199;480;19699,2;000000087;40,98;УП000005019;
17;ЛЦ0003159;29.06.2023;ЛЦ0004199;12;563,76;000000087;40,98;УП000005399;
17;ЛУ0000038;20.06.2023;ЛЦ0004199;12;560,88;000000087;40,98;П0000008345;
17;ЛЦ0002992;20.06.2023;ЛЦ0004199;6;281,88;000000087;40,98;УП000005104;
17;ЛЦ0003361;06.06.2023;ЛЦ0004199;48;2208,96;000000087;40,98;П0000007723;
17;РВ0000004;27.06.2023;ЛЦ0004199;120;5493,6;000000097;40,98;П0000008692;
17;ЛЦ0003159;19.06.2023;ЛЦ0004199;12;563,76;000000087;40,98;УП000005073;
17;РВ0000036;30.06.2023;ЛЦ0004199;24;1169,28;000000097;40,98;П0000008885;
17;РВ0000008;04.07.2023;ЛЦ0004199;216;10147,68;000000097;40,98;УП000005518;
17;ЛУ0000021;06.07.2023;ЛЦ0004199;36;1918,08;000000087;40,98;П0000009150;
17;РВ0000015;14.06.2023;ЛЦ0004199;840;37648,8;000000097;40,98;П0000008101;
17;ЛУ0000097;23.06.2023;ЛЦ0004199;48;2217,6;000000087;40,98;П0000008549;
17;ЛЦ0003159;12.06.2023;ЛЦ0004199;6;281,88;000000087;40,98;УП000004865;
17;ЛЦ0003360;03.07.2023;ЛЦ0004199;48;2257,92;000000087;40,98;П0000008924;
17;РВ0000036;23.06.2023;ЛЦ0004199;24;1169,28;000000097;40,98;П0000008561;
17;РВ0000016;29.06.2023;ЛЦ0004199;240;10756,8;000000097;40,98;П0000008790;
17;ЛЦ0003369;07.06.2023;ЛЦ0004199;540;24202,8;000000097;40,98;П0000007770;
17;ЛЦ0003350;12.06.2023;ЛЦ0004199;24;1170,7;000000087;40,98;П0000007955;
17;РВ0000018;11.07.2023;ЛЦ0004199;960;43027,2;000000097;40,98;УП000005708;
17;ЛЦ0002586;29.06.2023;ЛЦ0004199;84;4198,32;000000087;40,98;П0000008796;
17;ЛЦ0003361;04.07.2023;ЛЦ0004199;72;3313,44;000000087;40,98;П0000009007;
17;ЛУ0000038;27.06.2023;ЛЦ0004199;12;560,88;000000087;40,98;П0000008672;
17;ЛЦ0002827;04.07.2023;ЛЦ0004199;5;246,9;000000087;40,98;П0000008954;
17;РВ0000017;11.07.2023;ЛЦ0004199;600;27972;000000097;40,98;П0000009351;
17;ЛЦ0003303;16.06.2023;ЛЦ0004199;7;354,06;000000087;40,98;П0000008259;
17;ЛЦ0001786;27.06.2023;ЛЦ0004199;12;671,76;000000087;40,98;УП000005299;
17;ЛУ0000012;16.06.2023;ЛЦ0004199;1200;53784;000000087;40,98;П0000008253;
17;ЛЦ0003234;13.06.2023;ЛЦ0004199;420;19756,8;000000087;40,98;П0000008021;
17;РВ0000015;21.06.2023;ЛЦ0004199;840;37648,8;000000097;40,98;П0000008437;
17;ЛЦ0002586;08.06.2023;ЛЦ0004199;72;3598,56;000000087;40,98;П0000007831;
17;ЛЦ0002992;11.07.2023;ЛЦ0004199;10;469,8;000000087;40,98;УП000005668;
17;ЛУ0000038;16.06.2023;ЛЦ0004199;12;560,88;000000087;40,98;П0000008243;
17;ЛЦ0003373;06.06.2023;ЛЦ0004199;17;798,66;000000097;40,98;УП000004696;
17;ЛЦ0003348;20.06.2023;ЛЦ0004199;6;351,72;000000097;40,98;П0000008373;
17;ЛУ0000567;23.06.2023;ЛЦ0004199;480;22032;000000087;40,98;УП000005204;
17;ЛУ0000012;11.07.2023;ЛЦ0004199;1200;53784;000000087;40,98;П0000009323;
17;ЛЦ0002992;28.06.2023;ЛЦ0004199;7;328,86;000000087;40,98;УП000005313;
17;РВ0000015;07.06.2023;ЛЦ0004199;600;26892;000000097;40,98;П0000007792;
17;ЛЦ0002828;06.06.2023;ЛЦ0004199;12;663,12;000000087;40,98;УП000004721;
17;ЛЦ0002414;09.06.2023;ЛЦ0004199;12;581,04;000000087;40,98;П0000007916;
17;ЛУ0000097;08.06.2023;ЛЦ0004199;48;2059,2;000000087;40,98;УП000004787;
17;ЛЦ0000318;09.06.2023;ЛЦ0004199;72;3348;000000087;40,98;УП000004826;
17;ЛЦ0000819;07.07.2023;ЛЦ0004199;600;27576;000000087;40,98;УП000005620;
17;РВ0000018;14.06.2023;ЛЦ0004199;960;43027,2;000000097;40,98;П0000008111;
17;РВ0000004;04.07.2023;ЛЦ0004199;180;8240,4;000000097;40,98;П0000009025;
17;ЛУ0000021;29.06.2023;ЛЦ0004199;24;1278,72;000000087;40,98;П0000008793;
17;ЛЦ0002460;11.07.2023;ЛЦ0004199;36;1728;000000087;40,98;П0000009408;
17;РВ0000018;23.06.2023;ЛЦ0004199;720;32270,4;000000097;40,98;П0000008563;
17;ЛЦ0001786;11.07.2023;ЛЦ0004199;24;1343,52;000000087;40,98;УП000005682;
17;ЛЦ0002887;29.06.2023;ЛЦ0004199;144;6816,96;000000087;40,98;УП000005374;
17;ЛЦ0002955;07.06.2023;ЛЦ0004199;24;1190,88;000000097;40,98;П0000007781;
17;ЛЦ0000318;23.06.2023;ЛЦ0004199;96;4464;000000087;40,98;УП000005215;
17;ЛЦ0003361;06.07.2023;ЛЦ0004199;72;3313,44;000000087;40,98;П0000009149;
17;ЛЦ0001537;07.06.2023;ЛЦ0004199;84;3855,6;000000087;40,98;УП000004732;
17;ЛУ0000413;04.07.2023;ЛЦ0004199;96;4389,12;000000087;40,98;П0000008964;
17;ЛЦ0003354;06.07.2023;ЛЦ0004199;3;154,26;000000087;40,98;П0000009165;
17;ЛЦ0003250;23.06.2023;ЛЦ0004199;8;404,64;000000087;40,98;П0000008558;
17;ЛЦ0000739;06.06.2023;ЛЦ0004199;96;4608;000000097;40,98;УП000004722;
17;ЛУ0000073;05.06.2023;ЛЦ0004199;324;15124,32;000000087;40,98;П0000007719;
17;ЛЦ0001046;23.06.2023;ЛЦ0004199;12;620,64;000000087;40,98;УП000005213;
17;ЛЦ0003350;10.07.2023;ЛЦ0004199;12;585,32;000000087;40,98;П0000009268;
17;ЛЦ0003322;23.06.2023;ЛЦ0004199;12;559,44;000000097;40,98;П0000008562;
17;ЛУ0000097;09.06.2023;ЛЦ0004199;48;2217,6;000000087;40,98;П0000007917;
17;ЛЦ0002950;20.06.2023;ЛЦ0004199;18;878,04;000000087;40,98;УП000005127;
17;ЛУ0000114;11.07.2023;ЛЦ0004199;360;16351,2;000000087;40,98;УП000005672;
17;ЛЦ0003156;20.06.2023;ЛЦ0004199;36;1799,28;000000087;40,98;УП000005122;
17;ЛУ0000912;10.07.2023;ЛЦ0004199;300;13536;000000087;40,98;УП000005640;
17;ЛУ0000110;03.07.2023;ЛЦ0004199;12;614,88;000000087;40,98;П0000008967;
17;ЛЦ0002586;22.06.2023;ЛЦ0004199;96;4798,08;000000087;40,98;П0000008464;
17;ЛУ0000073;04.07.2023;ЛЦ0004199;372;17364,96;000000087;40,98;П0000009078;
17;ЛЦ0001994;29.06.2023;ЛЦ0004199;24;1108,8;000000097;40,98;УП000005393;
17;РВ0000015;28.06.2023;ЛЦ0004199;1200;53784;000000097;40,98;П0000008745;
17;ЛУ0000109;06.06.2023;ЛЦ0004199;12;588,24;000000087;40,98;П0000007773;
17;ЛУ0000097;04.07.2023;ЛЦ0004199;48;2217,6;000000087;40,98;П0000009012;
17;ЛЦ0003369;14.06.2023;ЛЦ0004199;360;16135,2;000000097;40,98;П0000008095;
17;ЛЦ0002827;13.06.2023;ЛЦ0004199;7;345,66;000000087;40,98;П0000008007;
17;РВ0000036;06.07.2023;ЛЦ0004199;24;1169,28;000000097;40,98;УП000005600;
17;ЛЦ0002414;16.06.2023;ЛЦ0004199;12;581,04;000000087;40,98;П0000008260;
17;ЛУ0000092;11.07.2023;ЛЦ0004199;300;14004;000000087;40,98;УП000005688;
17;ЛЦ0001786;06.06.2023;ЛЦ0004199;24;1343,52;000000087;40,98;УП000004703;
17;РВ0000019;06.07.2023;ЛЦ0004199;24;1221,12;000000097;40,98;П0000009135;
17;ЛЦ0002950;06.06.2023;ЛЦ0004199;12;585,36;000000087;40,98;УП000004713;
17;ЛУ0000073;12.06.2023;ЛЦ0004199;324;15124,32;000000087;40,98;П0000007956;
17;РВ0000004;29.06.2023;ЛЦ0004199;180;8240,4;000000097;40,98;УП000005368;
17;ЛЦ0001020;19.06.2023;ЛЦ0004199;36;1743,12;000000087;40,98;УП000005063;
17;ЛУ0000114;28.06.2023;ЛЦ0004199;396;17986,32;000000087;40,98;П0000008727;
17;ЛУ0000097;30.06.2023;ЛЦ0004199;60;2772;000000087;40,98;П0000008873;
17;РВ0000018;30.06.2023;ЛЦ0004199;960;43027,2;000000097;40,98;П0000008882;
17;ЛЦ0003234;23.06.2023;ЛЦ0004199;360;16934,4;000000087;40,98;П0000008552;
17;ЛЦ0003314;09.06.2023;ЛЦ0004199;2;117,96;000000097;40,98;П0000007912;
17;РВ0000018;08.06.2023;ЛЦ0004199;480;21513,6;000000097;40,98;УП000004797;
17;ЛЦ0002955;14.06.2023;ЛЦ0004199;24;1190,88;000000097;40,98;П0000008099;
17;РВ0000018;13.06.2023;ЛЦ0004199;720;32270,4;000000097;40,98;П0000008053;
17;ЛЦ0002950;13.06.2023;ЛЦ0004199;18;878,04;000000087;40,98;УП000004873;
17;РВ0000029;06.07.2023;ЛЦ0004199;36;1706,4;000000097;40,98;УП000005565;
17;ЛЦ0002828;20.06.2023;ЛЦ0004199;12;663,12;000000087;40,98;УП000005088;
17;ЛЦ0002729;07.06.2023;ЛЦ0004199;12;568,8;000000087;40,98;УП000004750;
17;РВ0000022;22.06.2023;ЛЦ0004199;156;7488;000000097;40,98;УП000005178;
17;ЛЦ0003300;30.06.2023;ЛЦ0004199;12;577,44;000000087;40,98;УП000005421;
17;РВ0000016;22.06.2023;ЛЦ0004199;960;43027,2;000000097;40,98;П0000008496;
17;ЛЦ0003306;15.06.2023;ЛЦ0004199;24;1137,6;000000097;40,98;П0000008174;
17;ЛЦ0000228;11.07.2023;ЛЦ0004199;24;1090,08;000000087;40,98;УП000005677;
17;ЛУ0000109;06.06.2023;ЛЦ0004199;36;1728;000000087;40,98;П0000007771;
17;ЛЦ0003261;15.06.2023;ЛЦ0004199;60;2962,8;000000087;40,98;П0000008170;
17;ЛЦ0003369;21.06.2023;ЛЦ0004199;360;16135,2;000000097;40,98;П0000008433;
17;ЛЦ0001537;11.07.2023;ЛЦ0004199;72;3304,8;000000087;40,98;УП000005675;
17;ЛУ0000021;06.07.2023;ЛЦ0004199;120;6393,6;000000087;40,98;П0000009160;
17;РВ0000008;27.06.2023;ЛЦ0004199;216;10147,68;000000097;40,98;УП000005283;
17;ЛЦ0000819;09.06.2023;ЛЦ0004199;2;91,92;000000087;40,98;УП000004808;
17;ЛЦ0003067;11.07.2023;ЛЦ0004199;6;327,6;000000097;40,98;П0000009332;
17;ЛУ0000567;12.06.2023;ЛЦ0004199;228;10465,2;000000087;40,98;П0000007942;
17;ЛЦ0000228;27.06.2023;ЛЦ0004199;24;1090,08;000000087;40,98;УП000005304;
17;ЛЦ0003371;19.06.2023;ЛЦ0004199;192;8432,64;000000087;40,98;П0000008289;
17;РВ0000222;27.06.2023;ЛЦ0004199;24;1154,88;000000097;40,98;УП000005308;
17;ЛЦ0001995;22.06.2023;ЛЦ0004199;12;560,16;000000097;40,98;УП000005179;
17;ЛЦ0001786;13.06.2023;ЛЦ0004199;12;671,76;000000087;40,98;УП000004913;
17;ЛЦ0001537;27.06.2023;ЛЦ0004199;120;5508;000000087;40,98;УП000005279;
17;ЛЦ0002365;15.06.2023;ЛЦ0004199;24;1190,88;000000097;40,98;П0000008166;
17;РВ0000018;21.06.2023;ЛЦ0004199;720;32270,4;000000097;40,98;П0000008441;
17;РВ0000016;15.06.2023;ЛЦ0004199;960;43027,2;000000097;40,98;П0000008176;
17;ЛУ0000012;04.07.2023;ЛЦ0004199;1200;53784;000000087;40,98;П0000009005;
17;ЛЦ0001786;04.07.2023;ЛЦ0004199;12;671,76;000000087;40,98;УП000005515;
17;ЛУ0000147;13.06.2023;ЛЦ0004199;6;423;000000087;40,98;УП000004890;
17;ЛЦ0003339;19.06.2023;ЛЦ0004199;360;16545,6;000000087;40,98;П0000008286;
17;ЛЦ0001952;09.06.2023;ЛЦ0004199;300;13176;000000087;40,98;УП000004823;
17;ЛУ0000413;06.06.2023;ЛЦ0004199;96;4389,12;000000087;40,98;П0000007724;
17;РВ0000004;23.06.2023;ЛЦ0004199;180;8240,4;000000097;40,98;П0000008553;
17;РВ0000018;29.06.2023;ЛЦ0004199;720;32270,4;000000097;40,98;П0000008817;
17;ЛЦ0003369;27.06.2023;ЛЦ0004199;180;8067,6;000000097;40,98;УП000005273;
17;РВ0000222;13.06.2023;ЛЦ0004199;36;1732,32;000000097;40,98;УП000004910;
17;ЛЦ0002284;03.07.2023;ЛЦ0004199;12;588,24;000000087;40,98;УП000005470;
17;РВ0000099;27.06.2023;ЛЦ0004199;72;3456;000000097;40,98;УП000005290;
17;РВ0000022;29.06.2023;ЛЦ0004199;180;8640;000000097;40,98;УП000005363;
17;ЛУ0000114;21.06.2023;ЛЦ0004199;360;16351,2;000000087;40,98;П0000008424;
17;РВ0000018;30.06.2023;ЛЦ0004199;240;10756,8;000000097;40,98;П0000008883;
17;РВ0000004;11.07.2023;ЛЦ0004199;180;8240,4;000000097;40,98;П0000009368;
17;РВ0000222;20.06.2023;ЛЦ0004199;108;5196,96;000000097;40,98;УП000005117;
17;ЛЦ0002284;12.06.2023;ЛЦ0004199;12;588,24;000000087;40,98;УП000004860;
17;РВ0000319;22.06.2023;ЛЦ0004199;456;19069,92;000000097;40,98;УП000005190;
17;ЛУ0000147;06.06.2023;ЛЦ0004199;6;423;000000087;40,98;УП000004705;
17;ЛЦ0003159;15.06.2023;ЛЦ0004199;12;563,76;000000087;40,98;УП000005000;
17;ЛУ0000108;15.06.2023;ЛЦ0004199;108;5047,92;000000087;40,98;УП000004979;
17;ЛЦ0003098;20.06.2023;ЛЦ0004199;24;1188;000000087;40,98;УП000005106;
17;ЛЦ0000819;30.06.2023;ЛЦ0004199;504;23163,84;000000087;40,98;УП000005414;
17;РВ0000026;15.06.2023;ЛЦ0004199;360;16135,2;000000097;40,98;УП000004968;
17;РВ0000222;06.06.2023;ЛЦ0004199;72;3464,64;000000097;40,98;УП000004718;
17;ЛУ0000012;23.06.2023;ЛЦ0004199;1200;53784;000000087;40,98;П0000008550;
17;ЛУ0000147;11.07.2023;ЛЦ0004199;6;463,32;000000087;40,98;УП000005696;
17;ЛЦ0000739;20.06.2023;ЛЦ0004199;60;2883,6;000000097;40,98;УП000005105;
17;РВ0000015;12.07.2023;ЛЦ0004199;960;43027,2;000000097;40,98;П0000009418;
17;ЛЦ0003306;08.06.2023;ЛЦ0004199;24;1137,6;000000097;40,98;П0000007843;
17;РВ0000019;08.06.2023;ЛЦ0004199;24;1221,12;000000097;40,98;П0000007805;
17;ЛЦ0003373;20.06.2023;ЛЦ0004199;15;704,7;000000097;40,98;УП000005107;
17;ЛУ0000038;13.06.2023;ЛЦ0004199;12;560,88;000000087;40,98;П0000008036;
17;ЛЦ0001537;03.07.2023;ЛЦ0004199;84;3855,6;000000087;40,98;УП000005436;
17;ЛЦ0000228;13.06.2023;ЛЦ0004199;24;1090,08;000000087;40,98;УП000004879;
17;РВ0000018;05.07.2023;ЛЦ0004199;720;32270,4;000000097;40,98;П0000009096;
17;ЛУ0000073;26.06.2023;ЛЦ0004199;324;15124,32;000000087;40,98;П0000008634;
17;ЛЦ0003303;04.07.2023;ЛЦ0004199;6;303,48;000000087;40,98;П0000009014;
17;РВ0000019;22.06.2023;ЛЦ0004199;24;1221,12;000000097;40,98;П0000008483;
17;ЛЦ0003361;11.07.2023;ЛЦ0004199;48;2208,96;000000087;40,98;П0000009326;
17;ЛЦ0000819;23.06.2023;ЛЦ0004199;420;19303,2;000000087;40,98;УП000005214;
17;ЛУ0000012;13.06.2023;ЛЦ0004199;1200;53784;000000087;40,98;П0000007990;
17;РВ0000103;06.07.2023;ЛЦ0004199;84;3739,68;000000106;40,98;УП000005563;
17;ЛЦ0002586;15.06.2023;ЛЦ0004199;72;3598,56;000000087;40,98;П0000008161;
17;ЛЦ0001690;03.07.2023;ЛЦ0004199;36;1833,84;000000087;40,98;П0000008926;
17;ЛЦ0003354;03.07.2023;ЛЦ0004199;5;257,1;000000087;40,98;П0000009013;
17;ЛУ0000045;09.06.2023;ЛЦ0004199;8;360,96;000000087;40,98;УП000004816;
17;ЛУ0000097;16.06.2023;ЛЦ0004199;48;2217,6;000000087;40,98;П0000008244;
17;ЛЦ0002887;06.06.2023;ЛЦ0004199;144;6816,96;000000087;40,98;УП000004695;
17;ЛУ0000073;16.06.2023;ЛЦ0004199;324;15124,32;000000087;40,98;П0000008279;
17;ЛУ0000073;21.06.2023;ЛЦ0004199;297;13863,96;000000087;40,98;П0000008445;
17;ЛУ0000073;21.06.2023;ЛЦ0004199;63;2940,84;000000087;40,98;П0000008445;
